Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,Notes,Workout Notes,RPE
2023-07-05 22:54:00,"Shoulders And Arms",1h 31m,"AS Selectorized Standing Lateral Raises",2,20.0,11,0,0,,,
2023-07-05 22:54:00,"Shoulders And Arms",1h 31m,"AS Selectorized Standing Lateral Raises",3,20.0,12,0,0,,,
2023-07-05 22:54:00,"Shoulders And Arms",1h 31m,"Reverse Fly (Cable)",1,7.0,20,0,0,"",,
2023-07-05 22:54:00,"Shoulders And Arms",1h 31m,"Reverse Fly (Cable)",2,7.0,20,0,0,,,
2023-07-05 22:54:00,"Shoulders And Arms",1h 31m,"Reverse Fly (Cable)",3,7.0,20,0,0,,,
2023-07-05 22:54:00,"Shoulders And Arms",1h 31m,"Triceps Extension (Cable)",1,10.0,20,0,0,"",,
2023-07-05 22:54:00,"Shoulders And Arms",1h 31m,"Triceps Extension (Cable)",2,10.0,20,0,0,,,
2023-07-05 22:54:00,"Shoulders And Arms",1h 31m,"Triceps Extension (Cable)",3,10.0,20,0,0,,,
2023-07-05 22:54:00,"Shoulders And Arms",1h 31m,"Incline Curl (Dumbbell)",1,10.0,20,0,0,"",,
2023-07-05 22:54:00,"Shoulders And Arms",1h 31m,"Incline Curl (Dumbbell)",2,10.0,20,0,0,,,
2023-07-05 22:54:00,"Shoulders And Arms",1h 31m,"Incline Curl (Dumbbell)",3,10.0,20,0,0,,,
2023-07-05 22:54:00,"Shoulders And Arms",1h 31m,"Triceps Pushdown (Cable - Straight Bar)",1,50.0,20,0,0,"",,
2023-07-05 22:54:00,"Shoulders And Arms",1h 31m,"Triceps Pushdown (Cable - Straight Bar)",2,50.0,20,0,0,,,
2023-07-05 22:54:00,"Shoulders And Arms",1h 31m,"Triceps Pushdown (Cable - Straight Bar)",3,50.0,20,0,0,,,
2023-07-05 22:54:00,"Shoulders And Arms",1h 31m,"Hammer Curl (Dumbbell)",1,15.0,19,0,0,"",,
2023-07-05 22:54:00,"Shoulders And Arms",1h 31m,"Hammer Curl (Dumbbell)",2,15.0,17,0,0,,,
2023-07-05 22:54:00,"Shoulders And Arms",1h 31m,"Hammer Curl (Dumbbell)",3,15.0,16,0,0,,,
2023-07-08 22:11:11,"Back And Biceps",1h 16m,"AS Iso-Lateral Lat Pull-down ",1,30.0,10,0,0,"","Always perform on Saturdays",
2023-07-08 22:11:11,"Back And Biceps",1h 16m,"AS Iso-Lateral Lat Pull-down ",2,30.0,10,0,0,,,
2023-07-08 22:11:11,"Back And Biceps",1h 16m,"AS Iso-Lateral Lat Pull-down ",3,30.0,10,0,0,,,
2023-07-08 22:11:11,"Back And Biceps",1h 16m,"AS Chest-Supported T-Bar Row",1,60.0,15,0,0,"",,
2023-07-08 22:11:11,"Back And Biceps",1h 16m,"AS Chest-Supported T-Bar Row",2,60.0,15,0,0,,,
2023-07-08 22:11:11,"Back And Biceps",1h 16m,"AS Chest-Supported T-Bar Row",3,60.0,15,0,0,,,
2023-07-08 22:11:11,"Back And Biceps",1h 16m,"Incline Curl (Dumbbell)",1,12.0,17,0,0,"",,
2023-07-08 22:11:11,"Back And Biceps",1h 16m,"Incline Curl (Dumbbell)",2,12.0,16,0,0,,,
2023-07-08 22:11:11,"Back And Biceps",1h 16m,"Incline Curl (Dumbbell)",3,12.0,16,0,0,,,
2023-07-08 22:11:11,"Back And Biceps",1h 16m,"Reverse Fly (Cable)",1,10.0,20,0,0,"",,
2023-07-08 22:11:11,"Back And Biceps",1h 16m,"Reverse Fly (Cable)",2,10.0,18,0,0,,,
2023-07-08 22:11:11,"Back And Biceps",1h 16m,"Reverse Fly (Cable)",3,10.0,15,0,0,,,
2023-07-08 22:11:11,"Back And Biceps",1h 16m,"Hammer Curl (Dumbbell)",1,20.0,10,0,0,"",,
2023-07-08 22:11:11,"Back And Biceps",1h 16m,"Hammer Curl (Dumbbell)",2,20.0,7,0,0,,,
2023-07-08 22:11:11,"Back And Biceps",1h 16m,"Hammer Curl (Dumbbell)",3,20.0,5,0,0,,,
2023-07-09 19:48:29,"Chest And Triceps",1h 27m,"Bench Press (Barbell)",1,90.0,5,0,0,"","Always perform on Sundays",
2023-07-09 19:48:29,"Chest And Triceps",1h 27m,"Bench Press (Barbell)",2,90.0,4,0,0,,,
2023-07-09 19:48:29,"Chest And Triceps",1h 27m,"Bench Press (Barbell)",3,90.0,4,0,0,,,
2023-07-09 19:48:29,"Chest And Triceps",1h 27m,"AS Iso-Lateral Incline Chest Press",1,35.0,15,0,0,"",,
2023-07-09 19:48:29,"Chest And Triceps",1h 27m,"AS Iso-Lateral Incline Chest Press",2,35.0,15,0,0,,,
2023-07-09 19:48:29,"Chest And Triceps",1h 27m,"AS Iso-Lateral Incline Chest Press",3,35.0,13,0,0,,,
2023-07-09 19:48:29,"Chest And Triceps",1h 27m,"AS Selectorized Standing Lateral Raises",1,20.0,11,0,0,"",,
2023-07-09 19:48:29,"Chest And Triceps",1h 27m,"AS Selectorized Standing Lateral Raises",2,20.0,10,0,0,,,
2023-07-09 19:48:29,"Chest And Triceps",1h 27m,"AS Selectorized Standing Lateral Raises",3,20.0,9,0,0,,,
2023-07-09 19:48:29,"Chest And Triceps",1h 27m,"Triceps Extension (Cable)",1,15.0,20,0,0,"",,
2023-07-09 19:48:29,"Chest And Triceps",1h 27m,"Triceps Extension (Cable)",2,15.0,20,0,0,,,
2023-07-09 19:48:29,"Chest And Triceps",1h 27m,"Triceps Extension (Cable)",3,15.0,20,0,0,,,
2023-07-09 19:48:29,"Chest And Triceps",1h 27m,"Triceps Pushdown (Cable - Straight Bar)",1,55.0,20,0,0,"",,
2023-07-09 19:48:29,"Chest And Triceps",1h 27m,"Triceps Pushdown (Cable - Straight Bar)",2,55.0,20,0,0,,,
2023-07-09 19:48:29,"Chest And Triceps",1h 27m,"Triceps Pushdown (Cable - Straight Bar)",3,55.0,20,0,0,,,
2023-07-12 23:14:59,"Shoulders And Arms",1h 48m,"AS Iso-Lateral Shoulder Press",1,23.0,13,0,0,"","Always perform on Wednesday",
2023-07-12 23:14:59,"Shoulders And Arms",1h 48m,"AS Iso-Lateral Shoulder Press",2,23.0,12,0,0,,,
2023-07-12 23:14:59,"Shoulders And Arms",1h 48m,"AS Iso-Lateral Shoulder Press",3,23.0,12,0,0,,,
2023-07-12 23:14:59,"Shoulders And Arms",1h 48m,"Lateral Raise (Cable)",1,10.0,12,0,0,"",,
2023-07-12 23:14:59,"Shoulders And Arms",1h 48m,"Lateral Raise (Cable)",2,10.0,11,0,0,,,
2023-07-12 23:14:59,"Shoulders And Arms",1h 48m,"Lateral Raise (Cable)",3,10.0,11,0,0,,,
2023-07-12 23:14:59,"Shoulders And Arms",1h 48m,"Reverse Fly (Cable)",1,10.0,16,0,0,"",,
2023-07-12 23:14:59,"Shoulders And Arms",1h 48m,"Reverse Fly (Cable)",2,10.0,15,0,0,,,
2023-07-12 23:14:59,"Shoulders And Arms",1h 48m,"Reverse Fly (Cable)",3,10.0,15,0,0,,,
2023-07-12 23:14:59,"Shoulders And Arms",1h 48m,"Triceps Extension (Cable)",1,20.0,20,0,0,"",,
2023-07-12 23:14:59,"Shoulders And Arms",1h 48m,"Triceps Extension (Cable)",2,20.0,19,0,0,,,
2023-07-12 23:14:59,"Shoulders And Arms",1h 48m,"Triceps Extension (Cable)",3,20.0,18,0,0,,,
2023-07-12 23:14:59,"Shoulders And Arms",1h 48m,"Incline Curl (Dumbbell)",1,15.0,12,0,0,"",,
2023-07-12 23:14:59,"Shoulders And Arms",1h 48m,"Incline Curl (Dumbbell)",2,15.0,11,0,0,,,
2023-07-12 23:14:59,"Shoulders And Arms",1h 48m,"Incline Curl (Dumbbell)",3,15.0,11,0,0,,,
2023-07-12 23:14:59,"Shoulders And Arms",1h 48m,"Triceps Pushdown (Cable - Straight Bar)",1,60.0,20,0,0,"",,
2023-07-12 23:14:59,"Shoulders And Arms",1h 48m,"Triceps Pushdown (Cable - Straight Bar)",2,60.0,20,0,0,,,
2023-07-12 23:14:59,"Shoulders And Arms",1h 48m,"Triceps Pushdown (Cable - Straight Bar)",3,60.0,20,0,0,,,
2023-07-12 23:14:59,"Shoulders And Arms",1h 48m,"Hammer Curl (Dumbbell)",1,15.0,20,0,0,"",,
2023-07-12 23:14:59,"Shoulders And Arms",1h 48m,"Hammer Curl (Dumbbell)",2,15.0,19,0,0,,,
2023-07-12 23:14:59,"Shoulders And Arms",1h 48m,"Hammer Curl (Dumbbell)",3,15.0,17,0,0,,,
2023-08-24 16:03:26,"Chest And Triceps",1h 11m,"Bench Press (Barbell)",1,74.99999999999999,12,0,0,"","Always perform on Sundays",
2023-08-24 16:03:26,"Chest And Triceps",1h 11m,"Bench Press (Barbell)",2,74.99999999999999,11,0,0,,,
2023-08-24 16:03:26,"Chest And Triceps",1h 11m,"Bench Press (Barbell)",3,74.99999999999999,10,0,0,,,
2023-08-24 16:03:26,"Chest And Triceps",1h 11m,"AS Iso-Lateral Incline Chest Press",1,25.0,15,0,0,"",,
2023-08-24 16:03:26,"Chest And Triceps",1h 11m,"AS Iso-Lateral Incline Chest Press",2,25.0,15,0,0,,,
2023-08-24 16:03:26,"Chest And Triceps",1h 11m,"AS Iso-Lateral Incline Chest Press",3,25.0,15,0,0,,,
2023-08-24 16:03:26,"Chest And Triceps",1h 11m,"Lateral Raise (Cable)",1,10.0,13,0,0,"",,
2023-08-24 16:03:26,"Chest And Triceps",1h 11m,"Lateral Raise (Cable)",2,10.0,12,0,0,,,
2023-08-24 16:03:26,"Chest And Triceps",1h 11m,"Lateral Raise (Cable)",3,10.0,10,0,0,,,
2023-08-24 16:03:26,"Chest And Triceps",1h 11m,"Triceps Extension (Cable)",1,15.0,20,0,0,"",,
2023-08-24 16:03:26,"Chest And Triceps",1h 11m,"Triceps Extension (Cable)",2,15.0,20,0,0,,,
2023-08-24 16:03:26,"Chest And Triceps",1h 11m,"Triceps Extension (Cable)",3,15.0,15,0,0,,,
2023-08-24 16:03:26,"Chest And Triceps",1h 11m,"Triceps Pushdown (Cable - Straight Bar)",1,40.0,20,0,0,"",,
2023-08-24 16:03:26,"Chest And Triceps",1h 11m,"Triceps Pushdown (Cable - Straight Bar)",2,40.0,20,0,0,,,
2023-08-24 16:03:26,"Chest And Triceps",1h 11m,"Triceps Pushdown (Cable - Straight Bar)",3,40.0,20,0,0,,,
2023-09-03 22:16:20,"Chest And Triceps",1h 27m,"Bench Press (Barbell)",1,85.0,9,0,0,"","Always perform on Sundays",
2023-09-03 22:16:20,"Chest And Triceps",1h 27m,"Bench Press (Barbell)",2,85.0,8,0,0,,,
2023-09-03 22:16:20,"Chest And Triceps",1h 27m,"Bench Press (Barbell)",3,85.0,7,0,0,,,
2023-09-03 22:16:20,"Chest And Triceps",1h 27m,"AS Iso-Lateral Incline Chest Press",1,30.0,15,0,0,"",,
2023-09-03 22:16:20,"Chest And Triceps",1h 27m,"AS Iso-Lateral Incline Chest Press",2,30.0,15,0,0,,,
2023-09-03 22:16:20,"Chest And Triceps",1h 27m,"AS Iso-Lateral Incline Chest Press",3,30.0,15,0,0,,,
2023-09-03 22:16:20,"Chest And Triceps",1h 27m,"Lateral Raise (Cable)",1,10.0,13,0,0,"",,
2023-09-03 22:16:20,"Chest And Triceps",1h 27m,"Lateral Raise (Cable)",2,10.0,12,0,0,,,
2023-09-03 22:16:20,"Chest And Triceps",1h 27m,"Lateral Raise (Cable)",3,10.0,11,0,0,,,
2023-09-03 22:16:20,"Chest And Triceps",1h 27m,"Triceps Extension (Cable)",1,15.0,20,0,0,"",,
2023-09-03 22:16:20,"Chest And Triceps",1h 27m,"Triceps Extension (Cable)",2,15.0,12,0,0,,,
2023-09-03 22:16:20,"Chest And Triceps",1h 27m,"Triceps Extension (Cable)",3,15.0,11,0,0,,,
2023-09-03 22:16:20,"Chest And Triceps",1h 27m,"Triceps Pushdown (Cable - Straight Bar)",1,45.0,20,0,0,"",,
2023-09-03 22:16:20,"Chest And Triceps",1h 27m,"Triceps Pushdown (Cable - Straight Bar)",2,45.0,20,0,0,,,
2023-09-03 22:16:20,"Chest And Triceps",1h 27m,"Triceps Pushdown (Cable - Straight Bar)",3,45.0,20,0,0,,,
2024-01-25 16:21:23,"Afternoon Workout",53m,"Bench Press (Barbell)",1,95.0,10,0,0,"","",
2024-01-25 16:21:23,"Afternoon Workout",53m,"Bench Press (Barbell)",2,115.0,3,0,0,,,
2024-01-25 16:21:23,"Afternoon Workout",53m,"Bench Press (Barbell)",3,105.0,4,0,0,,,
2024-01-25 16:21:23,"Afternoon Workout",53m,"Chest Fly",1,60.0,12,0,0,"",,
2024-01-25 16:21:23,"Afternoon Workout",53m,"Chest Fly",2,70.0,9,0,0,,,
2024-01-25 16:21:23,"Afternoon Workout",53m,"Chest Fly",3,80.0,5,0,0,,,
2024-01-25 16:21:23,"Afternoon Workout",53m,"Lateral Raise (Machine)",1,30.0,15,0,0,"",,
2024-01-25 16:21:23,"Afternoon Workout",53m,"Lateral Raise (Machine)",2,35.0,15,0,0,,,
2024-01-25 16:21:23,"Afternoon Workout",53m,"Lateral Raise (Machine)",3,40.0,12,0,0,,,
2024-01-25 16:21:23,"Afternoon Workout",53m,"Triceps Pushdown (Cable - Straight Bar)",1,60.0,15,0,0,"",,
2024-01-25 16:21:23,"Afternoon Workout",53m,"Triceps Pushdown (Cable - Straight Bar)",2,70.0,15,0,0,,,
2024-01-27 18:39:19,"Evening Workout",1h 12m,"Lat Pulldown (Machine)",1,50.0,6,0,0,"","",
2024-01-27 18:39:19,"Evening Workout",1h 12m,"Lat Pulldown (Machine)",2,50.0,6,0,0,,,
2024-01-27 18:39:19,"Evening Workout",1h 12m,"Seated Row (Cable)",1,77.0,10,0,0,"",,
2024-01-27 18:39:19,"Evening Workout",1h 12m,"Seated Row (Cable)",2,88.0,8,0,0,,,
2024-01-27 18:39:19,"Evening Workout",1h 12m,"Seated Row (Machine)",1,90.0,12,0,0,"",,
2024-01-27 18:39:19,"Evening Workout",1h 12m,"Seated Row (Machine)",2,100.0,8,0,0,,,
2024-01-27 18:39:19,"Evening Workout",1h 12m,"Seated Row (Machine)",3,100.0,7,0,0,,,
2024-01-27 18:39:19,"Evening Workout",1h 12m,"Preacher Curl (Machine)",1,40.0,10,0,0,"",,
2024-01-27 18:39:19,"Evening Workout",1h 12m,"Preacher Curl (Machine)",2,45.0,8,0,0,,,
2024-02-15 19:30:35,"Evening Workout",1h 18m,"Lat Pulldown (Cable)",1,66.0,10,0,0,"","",
2024-02-15 19:30:35,"Evening Workout",1h 18m,"Lat Pulldown (Cable)",2,77.0,8,0,0,,,
2024-02-15 19:30:35,"Evening Workout",1h 18m,"Seated Row (Cable)",1,88.0,8,0,0,"",,
2024-02-15 19:30:35,"Evening Workout",1h 18m,"Seated Row (Cable)",2,88.0,7,0,0,,,
2024-02-15 19:30:35,"Evening Workout",1h 18m,"Seated Row (Cable)",3,66.0,9,0,0,,,
2024-02-15 19:30:35,"Evening Workout",1h 18m,"Seated Row (Machine)",1,60.0,10,0,0,"",,
2024-02-15 19:30:35,"Evening Workout",1h 18m,"Seated Row (Machine)",2,60.0,10,0,0,,,
2024-02-15 19:30:35,"Evening Workout",1h 18m,"Shoulder Press (Plate Loaded)",1,70.0,5,0,0,"",,
2024-02-15 19:30:35,"Evening Workout",1h 18m,"Shoulder Press (Plate Loaded)",2,70.0,7,0,0,,,
2024-02-15 19:30:35,"Evening Workout",1h 18m,"Shoulder Press (Plate Loaded)",3,70.0,6,0,0,,,
2024-02-17 20:36:50,"Evening Workout",41m,"Bench Press (Barbell)",1,105.0,4,0,0,"","",
2024-02-17 20:36:50,"Evening Workout",41m,"Bench Press (Barbell)",2,95.0,7,0,0,,,
2024-02-17 20:36:50,"Evening Workout",41m,"Lateral Raise (Machine)",1,40.0,10,0,0,"",,
2024-02-17 20:36:50,"Evening Workout",41m,"Lateral Raise (Machine)",2,40.0,9,0,0,,,
2024-02-17 20:36:50,"Evening Workout",41m,"Lateral Raise (Machine)",3,40.0,9,0,0,,,
2024-03-25 17:22:40,"Afternoon Workout",57m,"Chest Press (Machine)",1,90.0,8,0,0,"","",
2024-03-25 17:22:40,"Afternoon Workout",57m,"Chest Press (Machine)",2,90.0,8,0,0,,,
2024-03-25 17:22:40,"Afternoon Workout",57m,"Shoulder Press (Plate Loaded)",1,70.0,5,0,0,"",,
2024-03-25 17:22:40,"Afternoon Workout",57m,"Shoulder Press (Plate Loaded)",2,70.0,5,0,0,,,
2024-03-25 17:22:40,"Afternoon Workout",57m,"Chest Fly",1,80.0,9,0,0,"",,
2024-03-25 17:22:40,"Afternoon Workout",57m,"Chest Fly",2,90.0,6,0,0,,,
2024-03-25 17:22:40,"Afternoon Workout",57m,"Triceps Extension (Cable)",1,50.0,10,0,0,"",,
2024-03-25 17:22:40,"Afternoon Workout",57m,"Triceps Extension (Cable)",2,50.0,9,0,0,,,
2024-03-26 19:00:08,"Evening Workout",56m,"Lat Pulldown (Cable)",1,55.0,15,0,0,"","",
2024-03-26 19:00:08,"Evening Workout",56m,"Lat Pulldown (Cable)",2,60.0,15,0,0,,,
2024-03-26 19:00:08,"Evening Workout",56m,"Seated Row (Cable)",1,66.0,10,0,0,"",,
2024-03-26 19:00:08,"Evening Workout",56m,"Seated Row (Cable)",2,66.0,14,0,0,,,
2024-03-26 19:00:08,"Evening Workout",56m,"Reverse Fly (Cable)",1,20.0,13,0,0,"",,
2024-03-26 19:00:08,"Evening Workout",56m,"Reverse Fly (Cable)",2,20.0,12,0,0,,,
2024-03-26 19:00:08,"Evening Workout",56m,"Preacher Curl (Machine)",1,45.0,8,0,0,"",,
2024-03-26 19:00:08,"Evening Workout",56m,"Preacher Curl (Machine)",2,45.0,7,0,0,,,
2024-03-28 16:22:54,"Afternoon Workout",1h 24m,"Chest Press (Machine)",1,90.0,4,0,0,"","",
2024-03-28 16:22:54,"Afternoon Workout",1h 24m,"Chest Press (Machine)",2,80.0,4,0,0,,,
2024-03-28 16:22:54,"Afternoon Workout",1h 24m,"Chest Press (Machine)",3,70.0,4,0,0,,,
2024-03-28 16:22:54,"Afternoon Workout",1h 24m,"Lateral Raise (Cable)",1,5.0,8,0,0,"",,
2024-03-28 16:22:54,"Afternoon Workout",1h 24m,"Lateral Raise (Cable)",2,5.0,8,0,0,,,
2024-03-28 16:22:54,"Afternoon Workout",1h 24m,"Lateral Raise (Cable)",3,5.0,8,0,0,,,
2024-03-28 16:22:54,"Afternoon Workout",1h 24m,"Triceps Pushdown (Cable - Straight Bar)",1,32.5,12,0,0,"",,
2024-03-28 16:22:54,"Afternoon Workout",1h 24m,"Triceps Pushdown (Cable - Straight Bar)",2,32.5,11,0,0,,,
2024-03-28 16:22:54,"Afternoon Workout",1h 24m,"Triceps Pushdown (Cable - Straight Bar)",3,32.5,10,0,0,,,
2024-03-29 13:26:40,"Midday Workout",1h 38m,"Lat Pulldown (Cable)",1,60.0,12,0,0,"","",
2024-03-29 13:26:40,"Midday Workout",1h 38m,"Lat Pulldown (Cable)",2,60.0,12,0,0,,,
2024-03-29 13:26:40,"Midday Workout",1h 38m,"Lat Pulldown (Cable)",3,60.0,12,0,0,,,
2024-03-29 13:26:40,"Midday Workout",1h 38m,"Seated Row (Cable)",1,60.0,15,0,0,"",,
2024-03-29 13:26:40,"Midday Workout",1h 38m,"Seated Row (Cable)",2,66.0,15,0,0,,,
2024-03-29 13:26:40,"Midday Workout",1h 38m,"Seated Row (Cable)",3,71.0,15,0,0,,,
2024-03-29 13:26:40,"Midday Workout",1h 38m,"Seated Row (Machine)",1,60.0,15,0,0,"",,
2024-03-29 13:26:40,"Midday Workout",1h 38m,"Seated Row (Machine)",2,70.0,15,0,0,,,
2024-03-29 13:26:40,"Midday Workout",1h 38m,"Seated Row (Machine)",3,80.0,15,0,0,,,
2024-03-29 13:26:40,"Midday Workout",1h 38m,"Preacher Curl (Machine)",1,45.0,10,0,0,"",,
2024-03-29 13:26:40,"Midday Workout",1h 38m,"Preacher Curl (Machine)",2,45.0,9,0,0,,,
2024-03-29 13:26:40,"Midday Workout",1h 38m,"Preacher Curl (Machine)",3,45.0,8,0,0,,,
2024-04-01 16:06:05,"Afternoon Workout",1h 41m,"Chest Press (Machine)",1,90.0,10,0,0,"","",
2024-04-01 16:06:05,"Afternoon Workout",1h 41m,"Chest Press (Machine)",2,110.0,5,0,0,,,
